1330 		STRAKS 	STAK 	0,0197075 	$211,49K 	$66,78 	0% 	+10,79% 	-4,81%
1331 		REOSC 	REOSC 	0,000432 	$210,14K 	$0 	0% 	-1,04% 	0%
1332 		Alt.Estate token 	ALT 	0,00029595 	$209,09K 	$4,89K 	0% 	+11,93% 	+4,97%
1333 		Chronologic 	DAY 	0,21785 	$209,03K 	$31,35 	0% 	-12,71% 	-25,49%
1334 		Zilbercoin 	ZBC 	0,0762 	$208,25K 	$0 	0% 	+2,45% 	0%
1335 		ZCash Gold 	ZCG 	0,103484 	$207,76K 	$3,91K 	0% 	-0,63% 	+0,22%
1336 		Kolion 	KLN 	0,296408 	$207,64K 	$2,37K 	0% 	-1,08% 	-23,74%
1337 		Iungo 	ING 	0,00518311 	$207,33K 	$12,64K 	0% 	-3,23% 	-2,16%
1338 		Castle 	CSTL 	0,0179627 	$206,83K 	$8,61K 	0% 	-26,46% 	-5,00%
1339 		ModulTrade 	MTRC 	0,00560169 	$203,43K 	$36,06K 	0% 	-5,72% 	+13,66%
1340 		Blockchain Certified Data Token 	BCDT 	0,00651792 	$202,96K 	$308,19 	0% 	-9,24% 	+6,11%
1341 		FundYourselfNow 	FYN 	0,82233 	$202,91K 	$0 	0% 	+7,31% 	0%
1342 		SoMee.Social 	ONG 	0,019005 	$201,92K 	$360,69 	0% 	+6,82% 	-11,44%
1343 		Open Trading Network 	OTN 	0,074 	$201,23K 	$27,64 	0% 	0% 	-9,18%
1344 		WomenCoin 	WOMEN 	0,000020 	$201,09K 	$1,49K 	0% 	+3,41% 	-9,53%
1345 		X-Cash 	XCASH 	0,0000088 	$200,35K 	$895,28 	0% 	-7,74% 	-22,41%
1346 		FundRequest 	FND 	0,00426139 	$199,15K 	$0 	0% 	+2,36% 	-9,86%
1347 		Aigang 	AIX 	0,004004 	$198,62K 	$22,66K 	0% 	+3,58% 	-13,20%
1348 		GlobalCoin 	GLC 	0,000648 	$198,44K 	$0 	0% 	+9,20% 	+19,86%
1349 		XMCT 	XMCT 	0,00205126 	$197,80K 	$68,51K 	0% 	+6,01% 	-25,59%
1350 		XDNA 	XDNA 	0,0631613 	$197,32K 	$3,37K 	0% 	+1,42% 	-6,49%
1351 		CFun 	CFUN 	0,000451 	$196,90K 	$26,02K 	0% 	+8,22% 	-8,54%
1352 		EtherGem 	EGEM 	0,0124455 	$196,76K 	$8,03K 	0% 	-1,16% 	-11,56%
1353 		Absolute 	ABS 	0,0235277 	$196,46K 	$2,91K 	0% 	-9,58% 	+11,58%
1354 		Guncoin 	GUN 	0,000294 	$196,39K 	$0 	0% 	+3,39% 	0%
1355 		Bowhead 	AHT 	0,031896 	$194,99K 	$0 	0% 	+1,97% 	0%
1356 		Decentralized Machine Learning 	DML 	0,00307523 	$193,83K 	$0 	0% 	0% 	-2,10%
1357 		Elysian 	ELY 	0,00233644 	$191,61K 	$125,07K 	0% 	-6,75% 	-5,84%
1358 		Parkgene 	GENE 	0,00064781 	$190,95K 	$29,33K 	0% 	+6,56% 	-4,22%
1359 		Elacoin 	ELC 	0,04809 	$189,31K 	$0 	0% 	0% 	0%
1360 		More Coin 	MORE 	0,0945618 	$189,12K 	$2,11K 	0% 	-0,96% 	-14,32%
1361 		Webchain 	WEB 	0,001394 	$187,88K 	$569,39 	0% 	+9,70% 	-15,52%
1362 		DCORP 	DRPU 	0,09763 	$187,29K 	$284,13 	0% 	+3,22% 	-7,27%
1363 		Beetle Coin 	BEET 	0,00111552 	$186,99K 	$2,37K 	0% 	-5,32% 	+10,76%
1364 		Deutsche eMark 	DEM 	0,005673 	$186,20K 	$382,78 	0% 	+3,40% 	-5,84%
1365 		ZEST 	ZEST 	0,0817163 	$185,73K 	$0 	0% 	0% 	0%
1366 		APR Coin 	APR 	0,0346494 	$185,66K 	$6,93K 	0% 	-4,15% 	-48,00%
1367 		Growers International 	GRWI 	0,15318 	$185,21K 	$0,05 	0% 	+3,40% 	+93,04%
1368 		CryptoFlow 	CFL 	0,0020084 	$184,83K 	$882,54 	0% 	-9,62% 	-25,70%
1369 		FujiCoin 	FJC 	0,0001 	$184,76K 	$138,42 	0% 	+3,20% 	-16,99%
1370 		Intelligent Trading Foundation 	ITT 	0,009607 	$184,71K 	$1,20K 	0% 	+7,64% 	+45,53%
1371 		Fabric Token 	FT 	0,00691 	$184,56K 	$46,88 	0% 	+7,32% 	+0,48%
1372 		bitGold 	BITGOLD 	967,394 	$183,31K 	$0 	0% 	0% 	-4,87%
1373 		Truckcoin 	TRK 	0,000648 	$181,99K 	$56,82 	0% 	+3,34% 	-15,49%
1374 		Webcoin 	WEB 	0,00542291 	$181,75K 	$782,16K 	0,01% 	-13,58% 	-3,47%
1375 		Bitz 	BITZ 	0,02269 	$181,30K 	$0 	0% 	+3,40% 	0%
1376 		Pigeoncoin 	PGN 	0,00011368 	$181,22K 	$563,65 	0% 	-0,37% 	+36,69%
1377 		Octoin Coin 	OCC 	0,322761 	$179,18K 	$667,12K 	0% 	+15,01% 	+78,22%
1378 		Rapids 	RPD 	0,00007440 	$179,08K 	$1,24K 	0% 	-8,26% 	-36,06%
1379 		Aditus 	ADI 	0,00076018 	$177,97K 	$65,13K 	0% 	-4,65% 	-2,81%
1380 		Engagement Token 	ENGT 	0,00042761 	$177,57K 	$25,01K 	0% 	-8,05% 	-19,04%
1381 		Freicoin 	FRC 	0,039201 	$177,25K 	$0 	0% 	0% 	-1,75%
1382 		Ace 	ACE 	0,0185 	$176,90K 	$32,04K 	0% 	0% 	-14,23%
1383 		Nerves 	NER 	0,00005419 	$176,61K 	$224,85 	0% 	-50,59% 	+38,90%
1384 		HireMatch 	HIRE 	0,00546154 	$176,07K 	$263,92 	0% 	-22,95% 	-7,59%
1385 		ReeCoin 	REE 	0,00006844 	$175,21K 	$0 	0% 	0% 	+5,04%
1386 		BitRewards 	BIT 	0,00051588 	$174,41K 	$29,89K 	0% 	-5,30% 	-28,84%
1387 		Actinium 	ACM 	0,0252598 	$174,21K 	$3,81K 	0% 	+8,20% 	-5,98%
1388 		Condensate 	RAIN 	0,000451 	$172,43K 	$377,64 	0% 	+3,34% 	-32,53%
1389 		PeepCoin 	PCN 	0,00001 	$172,29K 	$992,09 	0% 	+4,85% 	-17,60%
1390 		TOKYO 	TOKC 	0,00011 	$171,96K 	$3,33K 	0% 	-11,24% 	+262,29%
1391 		View 	VIEW 	0,00489613 	$171,80K 	$0 	0% 	0% 	0%
1392 		Opal 	OPAL 	0,016459 	$171,43K 	$0 	0% 	0% 	+3,73%
1393 		Amon 	AMN 	0,00039733 	$169,53K 	$4,34K 	0% 	+24,79% 	-14,72%
1394 		Digital Insurance Token 	DIT 	0,0008046 	$168,75K 	$1,68K 	0% 	+7,18% 	+2,82%
1395 		CREA 	CREA 	0,011149 	$168,50K 	$78,74 	0% 	+3,40% 	-3,02%
1396 		Evimeria 	EVI 	0,00001084 	$168,21K 	$680,94 	0% 	+8,52% 	-14,51%
1397 		CampusCoin 	CMPCO 	0,000451 	$166,80K 	$492,23 	0% 	+3,34% 	-13,19%
1398 		NetCoin 	NET 	0,0001 	$166,68K 	$0 	0% 	+3,27% 	0%
1399 		BioCoin 	BIO 	0,00030169 	$166,33K 	$9,85 	0% 	+12,18% 	-12,75%
1400 		LottoCoin 	LOT 	0,00000 	$166,15K 	$12,81 	0% 	+1,27% 	+14,05%
1401 		MicroMoney 	AMM 	0,0077 	$166,11K 	$9,59K 	0% 	0% 	+27,42%
1402 		Kayicoin 	KAYI 	0,001213 	$165,22K 	$133,33 	0% 	0% 	+11,16%
1403 		FUTURAX 	FTXT 	0,00004833 	$164,63K 	$17,59K 	0% 	-32,70% 	-36,98%
1404 		bitBTC 	BITBTC 	3.698,56 	$164,39K 	$0 	0% 	0% 	+3,76%
1405 		TrumpCoin 	TRUMP 	0,025556 	$164,36K 	$40,96 	0% 	+3,40% 	-18,24%
1406 		808Coin 	808 	0,0000 	$164,07K 	$265,02 	0% 	1,56% 	-29,47%
1407 		PutinCoin 	PUT 	0,00018 	$161,91K 	$1,02K 	0% 	-5,56% 	-16,65%
1408 		ETHGAS 	EGAS 	0,000195 	$161,89K 	$0 	0% 	+7,45% 	0%
1409 		BitWhite 	BTW 	0,004892 	$161,17K 	$136,46K 	0% 	-0,43% 	-18,68%
1410 		FantasyGold 	FGC 	0,0130801 	$160,95K 	$276,00 	0% 	-5,24% 	-14,04%
1411 		AmberCoin 	AMBER 	0,000707 	$160,86K 	$0 	0% 	+14,08% 	0%
1412 		WELL 	WELL 	0,00220989 	$160,38K 	$0 	0% 	-17,19% 	+8,61%
1413 		Ignition 	IC 	0,161094 	$159,81K 	$2,65K 	0% 	-89,47% 	+18,06%
1414 		CryptoEscudo 	CESC 	0,00110791 	$159,66K 	$0 	0% 	0% 	-50,02%
1415 		ShowHand 	HAND 	0,0000026 	$159,20K 	$112,71K 	0% 	-1,14% 	-7,61%
1416 		BLOC.MONEY 	BLOC 	0,0197429 	$158,65K 	$250,08 	0% 	-2,48% 	-13,04%
1417 		Thore Exchange 	THE 	1,0655 	$156,80K 	$0 	0% 	+4,77% 	0%
1418 		XOVBank 	XOV 	0,00157565 	$156,79K 	$20,88K 	0% 	+30,20% 	+99,03%
1419 		Tokia 	TKA 	0,00370997 	$156,32K 	$1,10K 	0% 	+28,27% 	+18,75%
1420 		AllSafe 	ASAFE2 	0,01198 	$155,97K 	$1,15K 	0% 	0% 	-5,01%
1421 		Virtacoinplus 	XVP 	0,0138563 	$151,43K 	$0 	0% 	0% 	+3,14%
1422 		KanadeCoin 	KNDC 	0,0000276 	$151,05K 	$7,60 	0% 	+8,23% 	+63,88%
1423 		Advanced Internet Blocks 	AIB 	0,001276 	$150,91K 	$1,44 	0% 	+16,72% 	-20,52%
1424 		Phoenixcoin 	PXC 	0,002139 	$150,75K 	$108,39 	0% 	+3,40% 	+3,20%
1425 		Live Stars 	LIVE 	0,00378943 	$150,56K 	$58,56 	0% 	+11,87% 	-4,57%
1426 		KushCoin 	KUSH 	0,017238 	$150,51K 	$0 	0% 	0% 	0%
1427 		Sugar Exchange 	SGR 	0,002807 	$149,28K 	$93,82 	0% 	-20,92% 	+39,83%
1428 		Yacoin 	YAC 	0,001315 	$148,65K 	$0 	0% 	+9,11% 	-12,08%
1429 		EXMR 	EXMR 	0,013667 	$148,21K 	$4,10K 	0% 	+6,26% 	0%
1430 		Newton Coin Project 	NCP 	0,0000014 	$148,14K 	$2,46K 	0% 	-1,91% 	-9,27%
1431 		DraftCoin 	DFT 	0,01541 	$147,93K 	$9,40K 	0% 	-5,13% 	-11,26%
1432 		Ellaism 	ELLA 	0,011227 	$147,90K 	$667,49 	0% 	+3,40% 	-10,07%
1433 		Cazcoin 	CAZ 	0,00378943 	$147,84K 	$82,93 	0% 	+1,69% 	+26,12%
1434 		Jetcoin 	JET 	0,018549 	$147,17K 	$13,99K 	0% 	+3,40% 	-18,14%
1435 		Evotion 	EVO 	0,008927 	$146,95K 	$0 	0% 	0% 	+3,10%
1436 		TagCoin 	TAG 	0,018902 	$146,28K 	$124,95 	0% 	+3,19% 	-16,86%
1437 		EtherSportz 	ESZ 	0,0210444 	$145,32K 	$0 	0% 	0% 	-6,05%
1438 		Ethereum Cash 	ECASH 	0,006163 	$142,63K 	$174,26 	0% 	+0,63% 	+3,10%
1439 		UCOM 	UCOM 	0,0660324 	$142,43K 	$0 	0% 	0% 	-8,99%
1440 		Mithril Ore 	MORE 	12,4566 	$142,10K 	$0 	0% 	-2,92% 	-43,96%
1441 		Menlo One 	ONE 	0,00047283 	$142,04K 	$506,95 	0% 	-22,69% 	-46,71%
1442 		Suretly 	SUR 	0,7102 	$141,89K 	$1,35K 	0% 	+1,44% 	+2,55%
1443 		Tidex Token 	TDX 	0,0148923 	$141,55K 	$57,22 	0% 	+7,25% 	-5,42%
1444 		HOdlcoin 	HODL 	0,000432 	$141,35K 	$0 	0% 	+3,34% 	+21,43%
1445 		OP Coin 	OPC 	0,0001 	$140,57K 	$47,83 	0% 	-28,97% 	-7,68%
1446 		Bitcoin Instant 	BTI 	0,00103242 	$139,22K 	$0 	0% 	0% 	0%
1447 		CRYCASH 	CRC 	0,169 	$139,04K 	$565,56 	0% 	0% 	+10,69%
1448 		Rupaya 	RUPX 	0,000726 	$138,87K 	$858,98 	0% 	+3,27% 	-6,89%
1449 		Teloscoin 	TELOS 	0,00350284 	$138,69K 	$1,01K 	0% 	-0,51% 	-18,77%
1450 		OctoCoin 	888 	0,000598 	$138,45K 	$0 	0% 	0% 	+27,38%
1451 		iDealCash 	DEAL 	0,00011368 	$137,64K 	$0,60 	0% 	+19,37% 	+23,49%
1452 		Gold Poker 	GPKR 	0,0724318 	$136,44K 	$9,04K 	0% 	-14,33% 	-36,57%
1453 		Biotron 	BTRN 	0,0025816 	$135,90K 	$31,75 	0% 	+27,85% 	-50,22%
1454 		Bitcloud 	BTDX 	0,005182 	$135,68K 	$8,48 	0% 	+3,40% 	-7,11%
1455 		Sling 	SLING 	0,003651 	$135,32K 	$0 	0% 	+2,36% 	-40,53%
1456 		TrustPlus 	TRUST 	0,002512 	$135,28K 	$0 	0% 	+3,40% 	-44,36%
1457 		Nyancoin 	NYAN 	0,000326 	$134,56K 	$7,03 	0% 	0% 	-0,38%
1458 		Speed Mining Service 	SMS 	1,28354 	$134,36K 	$0 	0% 	0% 	+33,12%
1459 		Bytecent 	BYC 	0,03333 	$134,14K 	$0 	0% 	+3,40% 	-18,88%
1460 		Blocknode 	BND 	0,00129359 	$133,47K 	$319,75 	0% 	+1,47% 	-13,38%
1461 		Interstellar Holdings 	HOLD 	0,000109 	$133,06K 	$0 	0% 	0% 	-27,09%
1462 		BitBar 	BTB 	3,76 	$132,44K 	$68,63 	0% 	+3,40% 	-17,70%
1463 		Condominium 	CDM 	0,000255 	$132,31K 	$343,56 	0% 	+3,26% 	-9,06%
1464 		bitEUR 	BITEUR 	1,2279 	$132,25K 	$0 	0% 	0% 	+3,76%
1465 		Firecoin 	FIRE 	0,37563 	$131,85K 	$0 	0% 	+3,41% 	+29,56%
1466 		Innova 	INN 	0,02512 	$131,55K 	$77,46 	0% 	+3,40% 	-18,37%
1467 		nDEX 	NDX 	0,0000088 	$131,30K 	$7,39K 	0% 	-3,31% 	-13,86%
1468 		Sterlingcoin 	SLG 	0,017527 	$131,17K 	$0 	0% 	0% 	0%
1469 		BelugaPay 	BBI 	0,0263879 	$130,58K 	$0 	0% 	0% 	0%
1470 		Digitalcoin 	DGC 	0,003062 	$130,48K 	$41,88 	0% 	+3,40% 	-28,54%
1471 		SatoshiMadness 	MAD 	0,000065 	$129,30K 	$0 	0% 	0% 	-1,70%
1472 		PlusCoin 	PLC 	0,000177 	$129,20K 	$0 	0% 	+3,20% 	-43,50%
1473 		Elementrem 	ELE 	0,000962 	$129,07K 	$147,27 	0% 	-53,78% 	+4,20%
1474 		SCRIV NETWORK 	SCRIV 	0,00517577 	$128,07K 	$7,28K 	0% 	+21,54% 	+68,68%
1475 		Accelerator Network 	ACC 	0,196944 	$127,57K 	$7,14 	0% 	0% 	+141,16%
1476 		Crave 	CRAVE 	0,00569 	$127,23K 	$84,56 	0% 	+3,40% 	+1,70%
1477 		Bitradio 	BRO 	0,019668 	$126,99K 	$6,74 	0% 	+3,59% 	-15,51%
1478 		HUZU 	HUZU 	0,0591416 	$126,20K 	$78,21 	0% 	-6,19% 	-11,05%
1479 		WCOIN 	WIN 	0,0315895 	$126,05K 	$0 	0% 	0% 	0%
1480 		PayCoin 	XPY 	0,013504 	$124,93K 	$0 	0% 	+4,94% 	-0,15%
1481 		Prototanium 	PR 	0,38931 	$124,56K 	$0 	0% 	0% 	0%
1482 		Etheriya 	RIYA 	0,08407 	$123,64K 	$0 	0% 	+3,40% 	-4,52%
1483 		PlatinumBAR 	XPTX 	0,0612 	$123,46K 	$543,29 	0% 	-155,24% 	-12,69%
1484 		FirstCoin 	FRST 	0,001511 	$122,70K 	$2,44 	0% 	-5,39% 	-7,47%
1485 		CrowdWiz 	WIZ 	0,0155367 	$122,17K 	$84,05 	0% 	-5,52% 	-17,01%
1486 		GameUnits 	UNITS 	0,018378 	$122,00K 	$0 	0% 	0% 	+4,47%
1487 		Mineum 	MNM 	0,003676 	$121,24K 	$0 	0% 	0% 	0%
1488 		Vivid Coin 	VIVID 	0,0295575 	$120,91K 	$7,44K 	0% 	-11,94% 	+49,88%
1489 		VirtualCoin 	VC 	0,002198 	$120,25K 	$0 	0% 	+3,40% 	-33,12%
1490 		Project Coin 	PRJ 	0,019273 	$119,63K 	$5,86K 	0% 	+5,34% 	-15,73%
1491 		Joulecoin 	XJO 	0,002944 	$119,38K 	$61,05 	0% 	+3,40% 	-3,75%
1492 		Lobstex 	LOBS 	0,0100795 	$118,37K 	$24,57K 	0% 	+34,71% 	+8,75%
1493 		Aegeus 	AEG 	0,00452661 	$118,19K 	$1,54K 	0% 	-3,83% 	-34,20%
1494 		BDT Token 	BDT 	0,00034521 	$118,08K 	$202,65 	0% 	+3,34% 	-48,64%
1495 		Helleniccoin 	HNC 	0,0023 	$115,91K 	$73,72 	0% 	0% 	-24,51%
1496 		Linx 	LINX 	0,003572 	$115,74K 	$266,23 	0% 	+3,40% 	-21,86%
1497 		Franko 	FRK 	0,017901 	$115,13K 	$0 	0% 	+3,50% 	+17,68%
1498 		Gainer 	GNR 	0,0101936 	$114,29K 	$84,33 	0% 	-1,53% 	-19,07%
1499 		Knekted 	KNT 	0,00057119 	$114,24K 	$1,36K 	0% 	+0,05% 	-1,28%
1500 		MarteXcoin 	MXT 	0,01955 	$113,48K 	$30,25 	0% 	+3,40% 	-7,90%
1501 		iCoin 	ICN 	0,00376506 	$112,77K 	$0 	0% 	0% 	-0,34%
1502 		Piggycoin 	PIGGY 	0,000255 	$111,87K 	$24,92 	0% 	+3,40% 	+4,69%
1503 		Datarius Credit 	DTRC 	0,00086424 	$110,41K 	$1,38M 	0,01% 	-11,80% 	+10,94%
1504 		Gapcoin 	GAP 	0,008112 	$110,38K 	$0 	0% 	0% 	0%
1505 		Origami 	ORI 	0,0260391 	$110,04K 	$0 	0% 	0% 	+15,40%
1506 		QuazarCoin 	QCN 	0,0153449 	$109,46K 	$0 	0% 	0% 	0%
1507 		GameBet Coin 	GBT 	0,000412 	$109,36K 	$0 	0% 	+31,00% 	+14,34%
1508 		Tigercoin 	TGC 	0,001376 	$109,24K 	$0 	0% 	0% 	0%
1509 		Orbis Token 	OBT 	0,0056783 	$108,84K 	$2,71 	0% 	-2,02% 	-21,37%
1510 		GoHelpFund 	HELP 	0,0341912 	$107,55K 	$9,84K 	0% 	+1,09% 	-15,94%
1511 		Billionaire Token 	XBL 	0,030542 	$107,47K 	$28,95 	0% 	-14,36% 	-7,35%
1512 		Scorecoin 	SCORE 	0,000334 	$106,97K 	$0 	0% 	+3,40% 	-3,10%
1513 		Hurify 	HUR 	0,00051683 	$106,86K 	$1,02K 	0% 	-3,05% 	-42,09%
1514 		BBSCoin 	BBS 	0,0000015 	$106,63K 	$95,39 	0% 	+15,03% 	-5,73%
1515 		IGToken 	IG 	0,00005773 	$106,13K 	$241,59K 	0% 	-1,82% 	-6,62%
1516 		Fivebalance 	FBN 	0,0000064 	$104,77K 	$14,42K 	0% 	-12,27% 	-15,91%
1517 		HempCoin 	HMP 	0,000020 	$104,46K 	$0 	0% 	+3,41% 	+0,26%
1518 		WavesGo 	WGO 	0,014113 	$104,27K 	$75,59 	0% 	+16,97% 	+1,07%
1519 		Ultimate Secure Cash 	USC 	0,014917 	$103,53K 	$5,98 	0% 	+3,40% 	+209,51%
1520 		Unitus 	UIS 	0,001295 	$103,50K 	$25,45 	0% 	+3,39% 	-22,86%
1521 		ProCurrency 	PROC 	0,001531 	$102,88K 	$3,25K 	0% 	+3,40% 	-2,45%
1522 		Xios 	XIOS 	0,01905 	$102,66K 	$0 	0% 	0% 	+5,12%
1523 		SGPay 	SGP 	0,0507777 	$101,56K 	$20,31 	0% 	-3,23% 	+11,66%
1524 		Prime-Ex Perpetual 	PEXT 	0,000166 	$100,80K 	$0 	0% 	0% 	0%
1525 		PX 	PX 	0,000334 	$100,25K 	$0 	0% 	+3,40% 	+31,75%
1526 		Blakecoin 	BLC 	0,004122 	$99,96K 	$82,56 	0% 	+3,40% 	-24,03%
1527 		Philosopher Stones 	PHS 	0,00889 	$99,59K 	$0 	0% 	0% 	0%
1528 		Compound Coin 	COMP 	0,0000047 	$99,54K 	$213,83 	0% 	+10,87% 	-21,59%
1529 		NetKoin 	NTK 	0,00002499 	$99,36K 	$4,53K 	0% 	-11,54% 	+14,55%
1530 		Wisepass 	PASS 	0,00693398 	$98,30K 	$0 	0% 	0% 	-34,36%
1531 		PKG Token 	PKG 	0,00001095 	$98,23K 	$16,49K 	0% 	-1,70% 	-2,27%
1532 		SpaceCoin 	SPACE 	0,001974 	$97,91K 	$0 	0% 	0% 	0%
1533 		Musiconomi 	MCI 	0,001531 	$97,72K 	$0 	0% 	+3,40% 	-6,62%
1534 		FinCoin 	FNC 	0,00173 	$97,71K 	$0 	0% 	0% 	-7,08%
1535 		MagicCoin 	MAGE 	0,01175 	$97,45K 	$0 	0% 	0% 	0%
1536 		Advanced Technology Coin 	ARC 	0,003474 	$97,12K 	$195,75 	0% 	+3,40% 	-31,93%
1537 		BillaryCoin 	BLRY 	0,000412 	$96,02K 	$0 	0% 	+17,20% 	+3,59%
1538 		Emphy 	EPY 	0,016488 	$95,90K 	$517,32 	0% 	+6,82% 	+10,80%
1539 		Fastcoin 	FST 	0,000589 	$95,14K 	$22,94 	0% 	+3,34% 	-29,47%
1540 		Obsidian 	ODN 	0,003729 	$94,72K 	$767,88 	0% 	+2,89% 	-12,69%
1541 		Bitsum 	BSM 	0,00007596 	$94,67K 	$678,66 	0% 	-0,23% 	-7,49%
1542 		PAWS Fund 	PAWS 	0,504638 	$94,51K 	$5,51K 	0% 	-1,29% 	-35,83%
1543 		Adzcoin 	ADZ 	0,0031 	$94,49K 	$140,36 	0% 	0% 	-21,23%
1544 		Provoco Token 	VOCO 	0,00063738 	$94,45K 	$91,97K 	0% 	-1,33% 	-36,97%
1545 		Moin 	MOIN 	0,013426 	$93,88K 	$5,96K 	0% 	+1,70% 	-42,58%
1546 		Dorado 	DOR 	0,00026381 	$93,81K 	$642,83 	0% 	-16,55% 	-10,34%
1547 		Citadel 	CTL 	0,00853026 	$93,57K 	$84,55 	0% 	-10,93% 	-0,51%
1548 		Magi 	XMG 	0,01111 	$93,09K 	$40,18 	0% 	+3,40% 	-9,94%
1549 		MFIT COIN 	MFIT 	0,112867 	$92,46K 	$691,57 	0% 	+67,10% 	+151,54%
1550 		EOT Token 	EOT 	0,000336 	$91,98K 	$2,22K 	0% 	0% 	-30,74%
1551 		KWHCoin 	KWH 	0,00008939 	$91,90K 	$56,16K 	0% 	-5,85% 	-26,26%
1552 		AntiBitcoin 	ANTI 	0,000942 	$91,88K 	$0 	0% 	+7,42% 	+9,36%
1553 		Digiwage 	WAGE 	0,00208343 	$91,63K 	$29,46 	0% 	+11,60% 	+10,95%
1554 		XGOX 	XGOX 	0,0000 	$91,03K 	$2,31K 	0% 	3,21% 	-28,21%
1555 		Iridium 	IRD 	0,00613887 	$90,66K 	$15,44 	0% 	+3,96% 	-0,72%
1556 		Emerald Crypto 	EMD 	0,003749 	$90,55K 	$2,37 	0% 	+3,40% 	-9,52%
1557 		dietbitcoin 	DDX 	0,0369469 	$89,72K 	$37,13 	0% 	-0,55% 	-5,84%
1558 		MASTERNET 	MASH 	0,00279874 	$88,68K 	$3,48K 	0% 	-20,09% 	-39,09%
1559 		Bitcoin Fast 	BCF 	0,004357 	$87,81K 	$61,37 	0% 	+3,40% 	-9,01%
1560 		Triangles 	TRI 	0,598 	$87,35K 	$37,38 	0% 	+3,40% 	-24,85%
1561 		InflationCoin 	IFLT 	0,00000 	$87,28K 	$73,53 	0% 	0% 	-3,07%
1562 		Creditbit 	CRB 	0,002689 	$87,18K 	$562,02 	0% 	+3,40% 	+9,30%
1563 		SuperCoin 	SUPER 	0,003729 	$86,50K 	$130,15 	0% 	-49,48% 	-64,35%
1564 		iDice 	ICE 	0,007145 	$85,72K 	$0 	0% 	+3,40% 	+21,75%
1565 		ArbitrageCT 	ARCT 	0,00094736 	$85,40K 	$672,24 	0% 	-2,41% 	-22,14%
1566 		FlavorCoin 	FLVR 	0,000275 	$84,60K 	$0 	0% 	+3,40% 	-10,00%
1567 		Pascal Lite 	PASL 	0,007361 	$84,54K 	$73,12 	0% 	-14,12% 	+5,92%
1568 		BTCtalkcoin 	TALK 	0,001217 	$84,12K 	$0 	0% 	+4,90% 	-7,44%
1569 		Ccore 	CCO 	0,10774 	$83,90K 	$5,74 	0% 	+6,82% 	-19,87%
1570 		Viuly 	VIU 	0,000137 	$83,85K 	$774,07 	0% 	+3,20% 	-0,08%
1571 		QYNO 	QNO 	0,0776683 	$83,51K 	$34,77K 	0% 	-6,07% 	-15,68%
1572 		vSlice 	VSL 	0,002316 	$83,49K 	$0,68 	0% 	+0,94% 	+9,50%
1573 		AdCoin 	ACC 	0,010913 	$83,42K 	$211,04 	0% 	+3,40% 	-12,42%
1574 		Ethereum Gold 	ETG 	0,003082 	$82,90K 	$176,00 	0% 	-12,60% 	-5,39%
1575 		Joincoin 	J 	0,0256874 	$82,85K 	$27,88 	0% 	+12,36% 	+39,70%
1576 		BeaverCoin 	BVC 	0,004789 	$81,88K 	$0 	0% 	+3,79% 	-54,44%
1577 		BriaCoin 	BRIA 	0,07 	$81,78K 	$31,60 	0% 	+14,29% 	-35,94%
1578 		NEVERDIE 	NDC 	0,00198654 	$81,46K 	$1,05K 	0% 	-11,76% 	-88,50%
1579 		Onix 	ONX 	0,000314 	$81,13K 	$278,15 	0% 	-14,78% 	-1,75%
1580 		Litecoin Plus 	LCP 	0,0507 	$81,03K 	$181,68 	0% 	+3,40% 	-19,27%
1581 		KZ Cash 	KZC 	0,0365473 	$80,96K 	$80,97 	0% 	-3,88% 	-6,90%
1582 		Crystal Clear 	CCT 	0,006988 	$80,95K 	$17,68 	0% 	-12,07% 	+14,45%
1583 		UltraCoin 	UTC 	0,001943 	$80,09K 	$14,56 	0% 	+3,40% 	-12,04%
1584 		Spots 	SPT 	0,000598 	$79,98K 	$3,63 	0% 	0% 	+29,13%
1585 		Shadow Token 	SHDW 	0,027323 	$79,56K 	$6,25 	0% 	+3,53% 	-34,28%
1586 		Arepacoin 	AREPA 	0,00513919 	$79,31K 	$412,50 	0% 	-1,90% 	-30,03%
1587 		eBitcoinCash 	EBCH 	0,003096 	$78,78K 	$0 	0% 	+7,96% 	+0,01%
1588 		The Cypherfunks 	FUNK 	0,0000 	$77,03K 	$0 	0% 	1,12% 	0%
1589 		LanaCoin 	LANA 	0,000177 	$76,41K 	$4,93 	0% 	+3,20% 	-7,45%
1590 		MMOCoin 	MMO 	0,00160292 	$75,61K 	$1,47K 	0% 	-28,71% 	-17,85%
1591 		GlobalToken 	GLT 	0,002139 	$75,42K 	$406,21 	0% 	+3,40% 	-34,86%
1592 		iTicoin 	ITI 	3,2756 	$74,34K 	$0 	0% 	+3,40% 	-22,90%
1593 		Authorship 	ATS 	0,004294 	$74,23K 	$205,97 	0% 	+7,32% 	+6,29%
1594 		WARP 	WARP 	0,011797 	$74,16K 	$0 	0% 	+3,07% 	0%
1595 		Regalcoin 	REC 	0,004 	$73,71K 	$1,43 	0% 	0% 	-11,79%
1596 		Startcoin 	START 	0,00738 	$73,46K 	$171,22 	0% 	+3,40% 	-23,19%
1597 		CannaCoin 	CCN 	0,009035 	$73,02K 	$0 	0% 	0% 	0%
1598 		Jesus Coin 	JC 	0,0000040 	$72,79K 	$0 	0% 	-36,87% 	-28,15%
